batch,trans_date_trans_time,cc_num,merchant,category,amt,fraud_score
2137,2020-10-06 23:54:29,30518196150127,fraud_Bednar PLC,kids_pets,18.97,0.5149
2137,2020-09-17 22:36:37,3575540972310993,fraud_Romaguera, Cruickshank and Greenholt,shopping_net,192.01,0.5162
2139,2020-12-08 15:17:28,3583793405872580,fraud_Buckridge PLC,misc_pos,9.97,0.5432
2143,2020-12-07 22:23:00,38530489946071,fraud_Padberg-Sauer,home,192.01,0.5117
2145,2020-10-26 20:34:18,3583793405872580,fraud_Howe Ltd,misc_pos,10.49,0.5432
2145,2020-09-09 22:00:18,3520550088202337,fraud_Skiles LLC,home,192.01,0.5154
2149,2020-08-19 23:14:58,4229733778084049,fraud_Price Inc,shopping_net,192.01,0.5971
2149,2020-06-29 22:28:03,213178765398315,fraud_Ruecker, Beer and Collier,shopping_net,192.01,0.5168
2152,2020-12-17 22:24:11,340953839692349,fraud_Auer-West,shopping_net,192.01,0.5134
2156,2020-10-05 01:34:05,60490596305,fraud_McCullough Group,grocery_net,12.29,0.8507
2172,2020-10-24 01:05:19,6517217825320610,fraud_Christiansen, Goyette and Schamberger,gas_transport,23.41,0.4635
2179,2020-10-29 23:22:39,4469777115158234880,fraud_Kozey-Boehm,shopping_net,192.01,0.7826
2184,2020-09-28 23:43:37,3599237318576484,fraud_Cruickshank-Mills,entertainment,192.01,0.466
2193,2020-09-15 23:48:42,213153151785052,fraud_Kerluke-Abshire,shopping_net,192.01,0.4671
2198,2020-12-14 23:50:56,676298633337,fraud_Goyette, Howell and Collier,shopping_pos,192.01,0.8985
2212,2020-08-14 23:32:22,676309913934,fraud_Pfeffer and Sons,shopping_pos,192.01,0.6843
